Date,PetrolPrice,Price Date,Sl no.,District Name_x,Market Name,Commodity,Variety,Grade,Min Price (Rs./Quintal),Max Price (Rs./Quintal),Modal Price (Rs./Quintal),maxtempC,mintempC,totalSnow_cm,sunHour,uvIndex,moon_illumination,moonrise,moonset,sunrise,sunset,DewPointC,FeelsLikeC,HeatIndexC,WindChillC,WindGustKmph,cloudcover,humidity,precipMM,pressure,tempC,visibility,winddirDegree,windspeedKmph,District Name_y
09-02-2019,68.33,09-02-2019,60546,Panchmahals,Gogamba,Wheat,Other,FAQ,1850,1950,1900,27,12,0,11.2,6,31,10:01 AM,10:18 PM,7:16 AM,6:32 PM,-6,19,19,19,14,8,18,0,1019,27,10,144,10,Ahmedabad
10-02-2019,68.33,10-02-2019,24256,Surendranagar,Chotila,Wheat,Hybrid,FAQ,1700,2200,2100,30,14,0,11.2,6,37,10:35 AM,11:09 PM,7:15 AM,6:32 PM,-3,21,21,21,19,4,20,0,1018,30,10,60,12,Ahmedabad
11-02-2019,68.33,11-02-2019,3156,Amreli,Amreli,Wheat,Lokwan,FAQ,1950,2515,2300,32,16,0,11.2,7,44,11:11 AM,No moonset,7:15 AM,6:33 PM,-2,23,23,23,18,4,19,0,1017,32,10,56,11,Ahmedabad
12-02-2019,68.33,12-02-2019,61944,Rajkot,Gondal,Wheat,Sechor No. 1,FAQ,2150,2570,2350,34,19,0,11.2,7,51,11:49 AM,12:02 AM,7:14 AM,6:34 PM,0,25,25,26,18,3,18,0,1016,34,10,125,11,Ahmedabad
13-02-2019,68.33,13-02-2019,52755,Ahmedabad,Dholka(Koth),Wheat,Other,FAQ,1800,2070,2000,35,21,0,11.2,7,58,12:30 PM,12:57 AM,7:14 AM,6:34 PM,6,27,27,27,18,17,27,0,1016,35,10,156,11,Ahmedabad
14-02-2019,68.33,14-02-2019,34797,Banaskanth,Deesa,Wheat,Other,FAQ,1905,2145,2050,32,20,0,11.2,7,64,1:17 PM,1:55 AM,7:13 AM,6:35 PM,9,25,25,25,17,2,41,0,1014,32,10,289,12,Ahmedabad
15-02-2019,68.33,15-02-2019,11963,Mehsana,Becharaji,Wheat,Other,FAQ,2000,2020,2010,31,20,0,11.2,7,71,2:09 PM,2:54 AM,7:12 AM,6:35 PM,5,24,24,25,18,3,30,0,1015,31,10,330,12,Ahmedabad
16-02-2019,68.33,16-02-2019,14592,Bhavnagar,Bhavnagar,Wheat,Local,FAQ,2035,2035,2035,32,19,0,11.2,7,78,3:08 PM,3:56 AM,7:12 AM,6:36 PM,2,24,24,25,18,0,24,0,1016,32,10,103,12,Ahmedabad
17-02-2019,68.33,17-02-2019,9303,Kheda,Balasinor,Wheat,Hybrid,FAQ,1700,2200,2200,32,19,0,11.3,7,85,4:11 PM,4:57 AM,7:11 AM,6:36 PM,1,24,24,25,14,3,22,0,1014,32,10,155,9,Ahmedabad
18-02-2019,68.33,18-02-2019,47337,Banaskanth,Dhanera,Wheat,Other,FAQ,2000,2155,2077,33,20,0,11.3,7,92,5:19 PM,5:57 AM,7:10 AM,6:37 PM,3,25,25,26,16,6,24,0,1011,33,10,289,11,Ahmedabad
19-02-2019,68.33,19-02-2019,9156,Amreli,Bagasara,Wheat,Lokwan Gujrat,FAQ,2075,3950,3012,33,20,0,11.3,7,98,6:26 PM,6:51 AM,7:10 AM,6:37 PM,12,26,26,26,14,6,47,0,1012,33,10,301,9,Ahmedabad
20-02-2019,68.33,20-02-2019,22339,Botad,Botad,Wheat,Other,FAQ,1940,2425,2185,36,22,0,11.3,8,95,7:33 PM,7:42 AM,7:09 AM,6:38 PM,8,28,28,28,16,12,30,0,1014,36,10,157,10,Ahmedabad
21-02-2019,68.33,21-02-2019,11960,Mehsana,Becharaji,Wheat,Other,FAQ,2005,2180,2090,33,21,0,11.3,7,88,8:37 PM,8:28 AM,7:08 AM,6:39 PM,15,28,28,27,22,9,50,0,1016,33,10,304,14,Ahmedabad
22-02-2019,68.33,22-02-2019,53890,Rajkot,Dhoraji,Wheat,Lokwan,FAQ,1905,2135,2055,33,23,0,10.1,6,81,9:40 PM,9:12 AM,7:07 AM,6:39 PM,14,28,28,27,18,18,47,0,1016,33,10,302,12,Ahmedabad
23-02-2019,68.33,23-02-2019,363,Banaskanth,Amirgadh,Wheat,Other,FAQ,1980,2100,2040,33,21,0,10.1,6,75,10:40 PM,9:54 AM,7:07 AM,6:40 PM,3,26,26,26,20,26,23,0,1014,33,10,122,12,Ahmedabad
24-02-2019,68.33,24-02-2019,,,,,,,,,,33,20,0,11.3,7,68,11:39 PM,10:35 AM,7:06 AM,6:40 PM,1,25,25,26,22,7,20,0,1012,33,10,248,14,Ahmedabad
25-02-2019,68.33,25-02-2019,24432,Surendranagar,Chotila,Wheat,Local,FAQ,1750,2250,2000,32,21,0,11.4,7,61,No moonrise,11:18 AM,7:05 AM,6:41 PM,5,26,26,26,18,0,27,0,1011,32,10,316,12,Ahmedabad
26-02-2019,68.33,26-02-2019,3514,Amreli,Amreli,Wheat,Lokwan,FAQ,2005,2300,2250,30,20,0,11.4,7,54,12:36 AM,12:01 PM,7:04 AM,6:41 PM,11,25,25,25,26,11,44,0,1010,30,10,285,18,Ahmedabad
27-02-2019,68.33,27-02-2019,27947,Dahod,Dahod,Wheat,Lokwan,FAQ,2025,2075,2050,30,20,0,11.4,7,47,1:32 AM,12:45 PM,7:03 AM,6:42 PM,8,25,25,24,23,5,38,0,1010,30,10,293,15,Ahmedabad
28-02-2019,68.33,28-02-2019,52744,Ahmedabad,Dholka(Koth),Wheat,Other,FAQ,1900,2050,2000,31,18,0,11.4,7,41,2:26 AM,1:32 PM,7:03 AM,6:42 PM,-4,23,23,24,15,1,16,0,1014,31,10,140,10,Ahmedabad
01-03-2019,69.2,01-03-2019,62321,Rajkot,Gondal,Wheat,Sechor No. 1,FAQ,2020,2440,2210,33,19,0,11.4,7,34,3:18 AM,2:21 PM,7:02 AM,6:42 PM,0,25,25,26,21,4,18,0,1012,33,10,60,13,Ahmedabad
02-03-2019,69.2,02-03-2019,9317,Kheda,Balasinor,Wheat,Hybrid,FAQ,1750,2000,2000,36,21,0,11.4,8,27,4:06 AM,3:11 PM,7:01 AM,6:43 PM,4,27,27,28,25,7,22,0,1010,36,10,136,16,Ahmedabad
03-03-2019,69.2,03-03-2019,59989,Panchmahals,Godhra(Kakanpur),Wheat,Lokwan,FAQ,1835,1865,1845,30,24,0,11.4,7,20,4:52 AM,4:02 PM,7:00 AM,6:43 PM,17,28,28,27,21,17,55,0,1010,30,10,284,15,Ahmedabad
04-03-2019,69.2,04-03-2019,27892,Dahod,Dahod,Wheat,Lokwan,FAQ,1850,1950,1900,31,22,0,11.6,7,14,5:35 AM,4:53 PM,6:59 AM,6:44 PM,10,26,26,26,18,2,39,0,1010,31,10,301,14,Ahmedabad
05-03-2019,69.2,05-03-2019,27851,Dahod,Dahod,Wheat,Lokwan,FAQ,1900,2025,1975,32,20,0,11.6,7,7,6:14 AM,5:44 PM,6:58 AM,6:44 PM,6,25,25,26,18,1,31,0,1011,32,10,250,12,Ahmedabad
06-03-2019,69.2,06-03-2019,22268,Botad,Botad,Wheat,Other,FAQ,1820,2200,2010,32,21,0,11.6,7,0,6:52 AM,6:34 PM,6:57 AM,6:45 PM,4,26,26,26,18,3,26,0,1012,32,10,285,12,Ahmedabad
07-03-2019,69.2,07-03-2019,53794,Rajkot,Dhoraji,Wheat,Lokwan,FAQ,1900,2055,1975,34,23,0,11.6,7,7,7:28 AM,7:25 PM,6:56 AM,6:45 PM,7,27,27,28,14,3,29,0,1012,34,10,278,10,Ahmedabad
08-03-2019,69.2,08-03-2019,34689,Banaskanth,Deesa,Wheat,Other,FAQ,1950,2075,2000,34,23,0,11.6,7,13,8:02 AM,8:15 PM,6:55 AM,6:46 PM,8,27,27,27,19,8,31,0,1013,34,10,310,13,Ahmedabad
09-03-2019,69.2,09-03-2019,24281,Surendranagar,Chotila,Wheat,Hybrid,FAQ,1750,2200,2100,34,23,0,11.6,7,20,8:36 AM,9:06 PM,6:55 AM,6:46 PM,6,27,27,28,19,1,27,0,1014,34,10,318,14,Ahmedabad
10-03-2019,69.2,10-03-2019,3190,Amreli,Amreli,Wheat,Lokwan,FAQ,1830,2210,2125,36,22,0,11.6,8,27,9:12 AM,9:58 PM,6:54 AM,6:46 PM,6,28,28,29,16,3,24,0,1012,36,10,163,11,Ahmedabad
11-03-2019,69.2,11-03-2019,60225,Panchmahals,Godhra(Timbaroad),Wheat,Medium,FAQ,2020,2040,2030,31,23,0,11.6,7,34,9:49 AM,10:52 PM,6:53 AM,6:47 PM,8,26,26,26,23,1,37,0,1014,31,10,292,16,Ahmedabad
12-03-2019,69.2,12-03-2019,24208,Surendranagar,Chotila,Wheat,Local,FAQ,1700,2250,2100,34,21,0,11.6,7,41,10:28 AM,11:48 PM,6:52 AM,6:47 PM,1,26,26,27,17,1,20,0,1015,34,10,283,11,Ahmedabad
13-03-2019,69.2,13-03-2019,3491,Amreli,Amreli,Wheat,Lokwan,FAQ,1920,2210,2050,33,21,0,11.6,7,47,11:12 AM,No moonset,6:51 AM,6:48 PM,3,25,25,26,20,7,24,0,1015,33,10,285,14,Ahmedabad
14-03-2019,69.2,14-03-2019,42391,Gandhinagar,Dehgam(Rekhiyal),Wheat,Other,FAQ,1950,2075,2012,32,21,0,11.6,7,54,12:00 PM,12:45 AM,6:50 AM,6:48 PM,5,26,26,26,21,2,29,0,1015,32,10,307,14,Ahmedabad
15-03-2019,69.2,15-03-2019,39092,Gandhinagar,Dehgam,Wheat,Other,FAQ,1855,2045,1950,36,21,0,11.6,8,61,12:54 PM,1:44 AM,6:49 AM,6:48 PM,4,27,27,28,21,1,23,0,1015,36,10,103,14,Ahmedabad
16-03-2019,69.2,16-03-2019,9279,Kheda,Balasinor,Wheat,Hybrid,FAQ,1850,1900,1900,35,22,0,11.6,8,68,1:54 PM,2:43 AM,6:48 AM,6:49 PM,3,27,27,28,24,18,20,0,1014,35,10,100,15,Ahmedabad
17-03-2019,69.2,17-03-2019,9278,Kheda,Balasinor,Wheat,Hybrid,FAQ,1850,1900,1900,36,24,0,11.6,8,74,2:57 PM,3:42 AM,6:47 AM,6:49 PM,0,28,28,29,22,2,16,0,1013,36,10,177,14,Ahmedabad
18-03-2019,69.2,18-03-2019,3484,Amreli,Amreli,Wheat,Rajasthan Tukdi,FAQ,1850,2570,2165,38,23,0,11.6,8,81,4:03 PM,4:36 AM,6:46 AM,6:50 PM,0,29,29,30,22,3,15,0,1013,38,10,193,14,Ahmedabad
19-03-2019,69.2,19-03-2019,62204,Rajkot,Gondal,Wheat,Sechor No. 1,FAQ,1860,2520,2210,37,25,0,11.6,8,88,5:09 PM,5:28 AM,6:45 AM,6:50 PM,3,29,29,31,20,5,17,0,1010,37,10,324,13,Ahmedabad
20-03-2019,69.2,20-03-2019,3480,Amreli,Amreli,Wheat,Rajasthan Tukdi,FAQ,1890,2505,2210,35,25,0,11.6,8,95,6:14 PM,6:15 AM,6:44 AM,6:50 PM,11,29,29,29,19,1,33,0,1010,35,10,310,14,Ahmedabad
21-03-2019,69.2,21-03-2019,,,,,,,,,,36,23,0,11.6,8,100,7:19 PM,7:01 AM,6:43 AM,6:51 PM,9,29,29,30,16,1,32,0,1012,36,10,308,12,Ahmedabad
22-03-2019,69.2,22-03-2019,42385,Gandhinagar,Dehgam(Rekhiyal),Wheat,Other,FAQ,1750,1900,1825,40,25,0,11.6,8,92,8:21 PM,7:44 AM,6:42 AM,6:51 PM,5,31,31,32,16,0,22,0,1013,40,10,256,11,Ahmedabad
23-03-2019,69.2,23-03-2019,39086,Gandhinagar,Dehgam,Wheat,Other,FAQ,1740,1920,1830,39,25,0,11.6,8,85,9:23 PM,8:26 AM,6:41 AM,6:52 PM,2,31,31,32,19,2,16,0,1013,39,10,149,12,Ahmedabad
24-03-2019,69.2,24-03-2019,59275,Panchmahals,Godhra,Wheat,Lokwan Gujrat,FAQ,1960,2030,2000,39,27,0,11.6,9,78,10:22 PM,9:09 AM,6:40 AM,6:52 PM,4,32,32,33,20,3,16,0,1012,39,10,278,12,Ahmedabad
25-03-2019,69.2,25-03-2019,17777,Sabarkantha,Bhiloda,Wheat,Other,FAQ,1840,1950,1895,39,26,0,11.6,8,71,11:21 PM,9:53 AM,6:39 AM,6:52 PM,6,31,31,32,24,12,21,0,1011,39,10,287,16,Ahmedabad
26-03-2019,69.2,26-03-2019,47323,Banaskanth,Dhanera,Wheat,Other,FAQ,1790,1930,1860,41,27,0,11.6,9,65,No moonrise,10:38 AM,6:38 AM,6:53 PM,4,32,32,33,22,0,18,0,1013,41,10,231,14,Ahmedabad
27-03-2019,69.2,27-03-2019,39083,Gandhinagar,Dehgam,Wheat,Other,FAQ,1735,1925,1830,43,28,0,11.6,9,58,12:17 AM,11:26 AM,6:37 AM,6:53 PM,3,34,34,35,20,1,14,0,1013,43,10,186,12,Ahmedabad
28-03-2019,69.2,28-03-2019,27903,Dahod,Dahod,Wheat,Lokwan,FAQ,1900,1970,1940,46,28,0,11.6,9,51,1:12 AM,12:15 PM,6:36 AM,6:53 PM,6,35,35,36,20,1,17,0,1011,46,10,284,12,Ahmedabad
29-03-2019,69.2,29-03-2019,27900,Dahod,Dahod,Wheat,Lokwan,FAQ,1875,2065,1950,44,29,0,11.6,9,44,2:02 AM,1:05 PM,6:35 AM,6:54 PM,8,36,36,36,19,1,19,0,1009,44,10,303,13,Ahmedabad
30-03-2019,69.2,30-03-2019,60676,Panchmahals,Gogamba,Wheat,Other,FAQ,1600,1650,1625,42,30,0,11.6,9,38,2:49 AM,1:56 PM,6:34 AM,6:54 PM,7,35,35,35,23,0,19,0,1009,42,10,296,15,Ahmedabad
31-03-2019,69.2,31-03-2019,60675,Panchmahals,Gogamba,Wheat,Other,FAQ,1600,1650,1625,42,27,0,11.6,9,31,3:34 AM,2:47 PM,6:33 AM,6:54 PM,5,33,33,34,22,3,19,0,1009,42,10,284,15,Ahmedabad
01-04-2019,,01-04-2019,11989,Mehsana,Becharaji,Wheat,Other,FAQ,1975,2060,2017,44,29,0,11.6,9,24,4:14 AM,3:39 PM,6:32 AM,6:55 PM,7,36,36,36,16,0,20,0,1009,44,10,299,10,Ahmedabad
02-04-2019,,02-04-2019,36872,Banaskanth,Deesa(Bhildi),Wheat,Other,FAQ,1980,1980,1980,44,31,0,11.6,9,17,4:52 AM,4:29 PM,6:31 AM,6:55 PM,5,36,36,37,13,0,17,0,1009,44,10,311,9,Ahmedabad
03-04-2019,,03-04-2019,49869,Sabarkantha,Dhansura,Wheat,Milbar,FAQ,1875,2125,2000,45,31,0,11.6,9,10,5:28 AM,5:20 PM,6:30 AM,6:56 PM,8,37,37,37,16,0,20,0,1009,45,10,297,11,Ahmedabad
04-04-2019,,04-04-2019,3465,Amreli,Amreli,Wheat,Lokwan,FAQ,1740,2210,2010,43,31,0,11.6,9,4,6:03 AM,6:10 PM,6:29 AM,6:56 PM,8,37,37,37,17,6,19,0,1009,43,10,290,12,Ahmedabad
05-04-2019,,05-04-2019,3407,Amreli,Amreli,Wheat,Rajasthan Tukdi,FAQ,1815,2380,2145,42,30,0,11.6,9,3,6:37 AM,7:02 PM,6:29 AM,6:56 PM,10,35,35,36,18,0,23,0,1010,42,10,255,14,Ahmedabad
06-04-2019,,06-04-2019,60262,Panchmahals,Godhra(Timbaroad),Wheat,Medium,FAQ,1835,1855,1850,41,29,0,11.6,9,10,7:12 AM,7:54 PM,6:28 AM,6:57 PM,11,34,34,34,19,2,27,0,1010,41,10,267,14,Ahmedabad
07-04-2019,,07-04-2019,20432,Anand,Borsad,Wheat,Other,FAQ,1650,1775,1775,43,29,0,11.6,9,17,7:49 AM,8:48 PM,6:27 AM,6:57 PM,12,36,36,35,19,1,29,0,1008,43,10,261,14,Ahmedabad
08-04-2019,,08-04-2019,60571,Panchmahals,Gogamba,Wheat,Other,FAQ,1850,1900,1875,42,29,0,11.6,9,23,8:28 AM,9:44 PM,6:26 AM,6:57 PM,9,35,35,35,17,6,23,0,1007,42,10,269,13,Ahmedabad
09-04-2019,,09-04-2019,24280,Surendranagar,Chotila,Wheat,Hybrid,FAQ,1700,2150,2000,41,28,0,11.6,9,30,9:11 AM,10:41 PM,6:25 AM,6:58 PM,10,34,34,34,21,7,26,0,1008,41,10,280,15,Ahmedabad
10-04-2019,,10-04-2019,47208,Banaskanth,Dhanera,Wheat,Other,FAQ,1905,1925,1915,42,28,0,11.6,9,37,9:57 AM,11:39 PM,6:24 AM,6:58 PM,12,35,35,35,21,4,28,0,1009,42,10,290,14,Ahmedabad
11-04-2019,,11-04-2019,11826,Mehsana,Becharaji,Wheat,Other,FAQ,2035,2075,2055,42,29,0,11.6,9,44,10:49 AM,No moonset,6:23 AM,6:59 PM,11,36,36,36,22,3,25,0,1009,42,10,295,15,Ahmedabad
12-04-2019,,12-04-2019,9047,Amreli,Bagasara,Wheat,Lokwan Gujrat,FAQ,2205,2365,2285,43,31,0,11.6,9,51,11:46 AM,12:37 AM,6:22 AM,6:59 PM,9,36,36,36,20,4,22,0,1008,43,10,293,14,Ahmedabad
13-04-2019,,13-04-2019,3445,Amreli,Amreli,Wheat,Rajasthan Tukdi,FAQ,1770,3105,2125,43,29,0,11.6,9,57,12:46 PM,1:35 AM,6:21 AM,6:59 PM,10,35,35,35,20,10,23,0,1009,43,10,294,14,Ahmedabad
14-04-2019,,14-04-2019,60664,Panchmahals,Gogamba,Wheat,Other,FAQ,1600,1675,1650,43,29,0,11.6,9,64,1:49 PM,2:29 AM,6:20 AM,7:00 PM,10,35,35,36,19,5,23,0.6,1009,43,10,299,13,Ahmedabad
15-04-2019,,15-04-2019,52718,Ahmedabad,Dholka(Koth),Wheat,Other,FAQ,1650,1860,1850,39,30,0,11.6,8,71,2:53 PM,3:20 AM,6:19 AM,7:00 PM,11,33,33,34,24,5,26,5.2,1009,39,10,301,16,Ahmedabad
16-04-2019,,16-04-2019,44587,Panchmahals,Derol(Adadara),Wheat,Lokwan,FAQ,1810,1845,1835,37,28,0,10.3,7,78,3:56 PM,4:07 AM,6:18 AM,7:01 PM,14,31,31,31,20,15,37,3.9,1009,37,10,300,15,Ahmedabad
17-04-2019,,17-04-2019,60661,Panchmahals,Gogamba,Wheat,Other,FAQ,1600,1675,1650,35,26,0,11.6,8,84,4:59 PM,4:51 AM,6:18 AM,7:01 PM,12,30,30,30,18,6,34,0,1011,35,10,280,14,Ahmedabad
18-04-2019,,18-04-2019,36828,Banaskanth,Deesa(Bhildi),Wheat,Other,FAQ,1700,1970,1900,37,27,0,11.6,8,91,6:02 PM,5:35 AM,6:17 AM,7:01 PM,11,31,31,32,16,7,31,0,1011,37,10,301,12,Ahmedabad
19-04-2019,,19-04-2019,27870,Dahod,Dahod,Wheat,147 Average,FAQ,1950,2035,2000,38,29,0,11.6,9,98,7:03 PM,6:16 AM,6:16 AM,7:02 PM,8,32,32,34,17,2,21,0,1009,38,10,181,12,Ahmedabad
20-04-2019,,20-04-2019,60658,Panchmahals,Gogamba,Wheat,Other,FAQ,1600,1675,1650,40,30,0,11.6,9,95,8:04 PM,6:59 AM,6:15 AM,7:02 PM,7,34,34,35,17,1,19,0,1007,40,10,245,12,Ahmedabad
21-04-2019,,21-04-2019,,,,,,,,,,40,29,0,11.6,9,89,9:05 PM,7:42 AM,6:14 AM,7:03 PM,8,34,34,35,21,2,20,0,1006,40,10,306,14,Ahmedabad
22-04-2019,,22-04-2019,62165,Rajkot,Gondal,Wheat,Sechor No. 1,FAQ,1750,2580,2050,45,30,0,11.6,9,82,10:04 PM,8:27 AM,6:13 AM,7:03 PM,9,37,37,37,15,0,20,0,1007,45,10,305,11,Ahmedabad
23-04-2019,,23-04-2019,9255,Kheda,Balasinor,Wheat,Hybrid,FAQ,1700,1850,1850,43,31,0,11.6,9,75,11:00 PM,9:15 AM,6:13 AM,7:03 PM,10,37,37,37,18,1,22,0,1008,43,10,272,13,Ahmedabad
24-04-2019,,24-04-2019,36825,Banaskanth,Deesa(Bhildi),Wheat,Other,FAQ,1725,2075,1800,43,31,0,11.6,9,68,11:54 PM,10:05 AM,6:12 AM,7:04 PM,10,37,37,37,24,1,21,0,1009,43,10,301,17,Ahmedabad
25-04-2019,,25-04-2019,62162,Rajkot,Gondal,Wheat,Lokwan,FAQ,1750,2240,2020,43,30,0,11.6,9,61,No moonrise,10:56 AM,6:11 AM,7:04 PM,10,37,37,37,25,1,21,0,1009,43,10,305,18,Ahmedabad
26-04-2019,,26-04-2019,53849,Rajkot,Dhoraji,Wheat,Lokwan,FAQ,1770,1850,1850,44,32,0,11.6,9,55,12:44 AM,11:48 AM,6:10 AM,7:05 PM,11,39,39,38,22,1,24,0,1008,44,10,308,17,Ahmedabad
27-04-2019,,27-04-2019,42360,Gandhinagar,Dehgam(Rekhiyal),Wheat,Other,FAQ,1750,2000,1875,45,32,0,11.6,10,48,1:30 AM,12:39 PM,6:10 AM,7:05 PM,5,38,38,38,26,0,15,0,1007,45,10,317,18,Ahmedabad
28-04-2019,,28-04-2019,59975,Panchmahals,Godhra(Kakanpur),Wheat,Lokwan,FAQ,1705,1735,1710,45,31,0,11.6,10,41,2:12 AM,1:31 PM,6:09 AM,7:06 PM,5,38,38,38,24,0,15,0,1006,45,10,312,17,Ahmedabad
29-04-2019,,29-04-2019,62155,Rajkot,Gondal,Wheat,Lokwan,FAQ,1770,2080,1960,43,31,0,11.6,9,34,2:51 AM,2:22 PM,6:08 AM,7:06 PM,7,37,37,37,22,0,17,0,1005,43,10,293,16,Ahmedabad
30-04-2019,,30-04-2019,42358,Gandhinagar,Dehgam(Rekhiyal),Wheat,Other,FAQ,1750,1950,1850,43,32,0,11.6,9,28,3:27 AM,3:13 PM,6:07 AM,7:06 PM,9,36,36,36,23,0,22,0,1004,43,10,264,18,Ahmedabad
01-05-2019,,01-05-2019,22375,Botad,Botad,Wheat,Other,FAQ,1910,2390,2150,41,32,0,11.6,9,21,4:02 AM,4:03 PM,6:07 AM,7:07 PM,10,36,36,36,20,0,24,0,1004,41,10,243,15,Ahmedabad
02-05-2019,,02-05-2019,24444,Surendranagar,Chotila,Wheat,Local,FAQ,1750,2250,2000,42,31,0,11.6,9,14,4:36 AM,4:54 PM,6:06 AM,7:07 PM,9,36,36,36,17,0,22,0,1004,42,10,257,13,Ahmedabad
03-05-2019,,03-05-2019,36852,Banaskanth,Deesa(Bhildi),Wheat,Other,FAQ,1940,1950,1950,42,30,0,11.6,9,7,5:11 AM,5:46 PM,6:05 AM,7:08 PM,11,35,35,35,25,2,26,0,1005,42,10,256,17,Ahmedabad
04-05-2019,,04-05-2019,52725,Ahmedabad,Dholka(Koth),Wheat,Other,FAQ,1650,1925,1850,41,29,0,11.6,9,0,5:47 AM,6:40 PM,6:05 AM,7:08 PM,15,36,36,34,19,1,36,0,1008,41,10,244,15,Ahmedabad
05-05-2019,,05-05-2019,59265,Panchmahals,Godhra,Wheat,Lokwan,FAQ,1980,2000,1985,41,31,0,11.6,9,6,6:25 AM,7:36 PM,6:04 AM,7:09 PM,13,36,36,35,19,0,30,0,1009,41,10,245,15,Ahmedabad
06-05-2019,,06-05-2019,34731,Banaskanth,Deesa,Wheat,Other,FAQ,1850,1900,1875,42,31,0,11.6,9,13,7:08 AM,8:34 PM,6:04 AM,7:09 PM,12,37,37,36,16,2,26,0,1008,42,10,270,13,Ahmedabad
07-05-2019,,07-05-2019,20431,Anand,Borsad,Wheat,Other,FAQ,1625,1700,1700,42,30,0,11.6,9,20,7:54 AM,9:34 PM,6:03 AM,7:10 PM,7,36,36,36,22,0,19,0,1007,42,10,273,17,Ahmedabad
08-05-2019,,08-05-2019,307,Banaskanth,Amirgadh,Wheat,Other,FAQ,1945,0,1950,41,30,0,11.6,9,27,8:45 AM,10:33 PM,6:02 AM,7:10 PM,11,35,35,35,22,3,26,0,1008,41,10,272,17,Ahmedabad
09-05-2019,,09-05-2019,42256,Gandhinagar,Dehgam(Rekhiyal),Wheat,Other,FAQ,2000,2050,2025,40,28,0,11.6,9,33,9:41 AM,11:32 PM,6:02 AM,7:11 PM,14,34,34,34,21,10,34,0,1008,40,10,247,16,Ahmedabad
10-05-2019,,10-05-2019,20361,Anand,Borsad,Wheat,Other,FAQ,1875,1950,1950,39,28,0,11.6,9,40,10:40 AM,No moonset,6:01 AM,7:11 PM,14,34,34,33,20,5,35,0,1008,39,10,260,16,Ahmedabad
11-05-2019,,11-05-2019,20342,Anand,Borsad,Wheat,Other,FAQ,1875,1925,1925,41,30,0,11.6,9,47,11:42 AM,12:26 AM,6:01 AM,7:11 PM,17,37,37,35,18,2,38,0,1008,41,10,261,15,Ahmedabad
12-05-2019,,12-05-2019,36704,Banaskanth,Deesa(Bhildi),Wheat,Other,FAQ,2000,2575,2300,42,30,0,13.1,9,54,12:44 PM,1:18 AM,6:00 AM,7:12 PM,16,38,38,36,20,1,35,0,1007,42,10,268,16,Ahmedabad
13-05-2019,,13-05-2019,56643,Jamnagar,Dhrol,Wheat,Other,FAQ,1600,2315,1960,42,30,0,13.1,9,60,1:47 PM,2:05 AM,6:00 AM,7:12 PM,15,37,37,36,21,1,34,0,1006,42,10,270,16,Ahmedabad
14-05-2019,,14-05-2019,27832,Dahod,Dahod,Wheat,147 Average,FAQ,2050,2145,2125,42,29,0,13.5,9,67,2:48 PM,2:49 AM,5:59 AM,7:13 PM,14,36,36,35,21,5,31,0,1007,42,10,266,16,Ahmedabad
15-05-2019,,15-05-2019,9235,Kheda,Balasinor,Wheat,Hybrid,FAQ,1700,1850,1850,41,29,0,13.5,9,74,3:49 PM,3:31 AM,5:59 AM,7:13 PM,16,36,36,35,20,3,35,0,1008,41,10,261,16,Ahmedabad
16-05-2019,,16-05-2019,36809,Banaskanth,Deesa(Bhildi),Wheat,Other,FAQ,1760,1775,1775,40,29,0,13.6,9,81,4:49 PM,4:11 AM,5:58 AM,7:14 PM,17,36,36,35,22,5,38,0,1009,40,10,273,17,Ahmedabad
17-05-2019,,17-05-2019,3386,Amreli,Amreli,Wheat,Rajasthan Tukdi,FAQ,1875,2200,2080,41,30,0,13.6,9,88,5:49 PM,4:52 AM,5:58 AM,7:14 PM,17,36,36,35,24,6,37,0.4,1009,41,10,284,18,Ahmedabad
18-05-2019,,18-05-2019,17737,Sabarkantha,Bhiloda,Wheat,Other,FAQ,1925,2075,2000,41,30,0,13.6,9,94,6:49 PM,5:34 AM,5:58 AM,7:15 PM,16,37,37,36,27,3,33,0,1008,41,10,297,20,Ahmedabad
19-05-2019,,19-05-2019,9231,Kheda,Balasinor,Wheat,Hybrid,FAQ,1750,1850,1850,41,30,0,13.6,9,100,7:49 PM,6:18 AM,5:57 AM,7:15 PM,15,37,37,36,21,5,31,0,1008,41,10,302,17,Ahmedabad
20-05-2019,,20-05-2019,62119,Rajkot,Gondal,Wheat,Lokwan,FAQ,1800,2190,2090,42,30,0,13.6,9,92,8:47 PM,7:05 AM,5:57 AM,7:16 PM,15,38,38,36,21,4,32,0,1008,42,10,305,16,Ahmedabad
21-05-2019,,21-05-2019,36806,Banaskanth,Deesa(Bhildi),Wheat,Other,FAQ,1750,1850,1795,42,32,0,13.6,9,85,9:43 PM,7:54 AM,5:56 AM,7:16 PM,14,38,38,37,24,4,28,0,1007,42,10,300,18,Ahmedabad
22-05-2019,,22-05-2019,9228,Kheda,Balasinor,Wheat,Hybrid,FAQ,1750,1850,1850,42,31,0,13.6,9,79,10:35 PM,8:45 AM,5:56 AM,7:17 PM,16,38,38,37,23,4,32,0,1006,42,10,289,17,Ahmedabad
